,B365A,B365D,B365H,away_team_goal,date,home_team_goal,match_id
2775,9.5,5.25,1.36,1,2016-01-16 00:00:00,4,1988929
2776,3.9,3.5,2.1,1,2016-01-24 00:00:00,0,1988930
2777,2.15,3.5,3.6,3,2016-01-23 00:00:00,1,1988931
2778,5.5,3.8,1.73,2,2016-01-24 00:00:00,1,1988932
2779,3.8,3.5,2.1,0,2016-01-23 00:00:00,3,1988933
2780,4.75,3.5,1.91,1,2016-01-23 00:00:00,0,1988934
2781,1.95,3.5,4.33,5,2016-01-23 00:00:00,4,1988935
2782,2.5,3.4,3.0,1,2016-01-23 00:00:00,1,1988936
2783,4.0,3.5,2.05,1,2016-01-23 00:00:00,2,1988937
2784,4.0,3.3,2.1,0,2016-01-23 00:00:00,0,1988938
2785,1.73,4.0,5.0,2,2016-01-23 00:00:00,2,1988939
2786,5.25,3.75,1.75,0,2016-02-02 00:00:00,0,1988940
2787,2.88,3.4,2.63,0,2016-02-02 00:00:00,2,1988941
2788,1.85,3.75,4.5,3,2016-02-02 00:00:00,0,1988942
2789,1.45,4.75,8.0,1,2016-02-02 00:00:00,0,1988943
2790,1.95,3.5,4.33,0,2016-02-03 00:00:00,0,1988944
2791,4.75,3.5,1.91,0,2016-02-02 00:00:00,2,1988945
2792,3.2,3.3,2.45,2,2016-02-02 00:00:00,1,1988946
2793,5.75,3.75,1.7,0,2016-02-02 00:00:00,3,1988947
2794,3.1,3.1,2.63,1,2016-02-02 00:00:00,1,1988948
2795,5.5,4.2,1.65,0,2016-02-03 00:00:00,3,1988949
2796,3.3,3.2,2.45,0,2016-02-06 00:00:00,2,1988950
2797,2.1,3.5,3.8,2,2016-02-07 00:00:00,0,1988951
2798,3.9,3.3,2.15,1,2016-02-07 00:00:00,1,1988952
2799,8.5,4.75,1.44,2,2016-02-06 00:00:00,2,1988953
2800,6.0,4.2,1.62,3,2016-02-06 00:00:00,1,1988954
2801,3.8,3.4,2.15,0,2016-02-06 00:00:00,1,1988955
2802,5.5,3.8,1.73,0,2016-02-06 00:00:00,1,1988956
2803,2.8,3.4,2.7,3,2016-02-06 00:00:00,0,1988957
2804,3.6,3.3,2.25,1,2016-02-06 00:00:00,1,1988958
2805,8.0,4.33,1.5,0,2016-02-06 00:00:00,1,1988959
2806,5.0,4.0,1.75,1,2016-02-14 00:00:00,2,1988960
2807,1.85,3.6,4.75,6,2016-02-14 00:00:00,0,1988961
2808,4.1,3.4,2.05,3,2016-02-13 00:00:00,1,1988962
2809,8.0,4.75,1.44,1,2016-02-13 00:00:00,5,1988963
2810,3.6,3.3,2.25,2,2016-02-13 00:00:00,1,1988964
2811,7.5,4.2,1.53,1,2016-02-13 00:00:00,0,1988965
2812,3.6,3.75,2.1,2,2016-02-14 00:00:00,1,1988966
2813,3.25,3.4,2.38,2,2016-02-13 00:00:00,2,1988967
2814,1.75,3.75,5.25,1,2016-02-13 00:00:00,2,1988968
2815,2.5,3.25,3.2,1,2016-02-13 00:00:00,0,1988969
2816,6.0,4.33,1.5,0,2016-02-27 00:00:00,1,1988970
2817,5.0,4.0,1.73,0,2016-04-20 00:00:00,4,1988971
2818,2.38,3.25,3.0,2,2016-02-28 00:00:00,3,1988972
2819,1.57,4.5,6.0,1,2016-04-19 00:00:00,1,1988973
2820,2.5,3.25,2.8,2,2016-02-27 00:00:00,1,1988974
2821,5.5,3.75,1.62,1,2016-02-27 00:00:00,2,1988975
2822,9.0,4.2,1.4,1,2016-02-28 00:00:00,2,1988976
2823,3.0,3.25,2.38,0,2016-02-27 00:00:00,0,1988977
2824,2.8,3.1,2.6,2,2016-02-27 00:00:00,3,1988978
2825,4.5,3.5,1.8,0,2016-02-27 00:00:00,1,1988979
2826,10.0,5.25,1.36,2,2016-03-02 00:00:00,1,1988980
2827,1.91,3.6,4.5,3,2016-03-01 00:00:00,1,1988981
2828,2.7,3.25,2.9,0,2016-03-01 00:00:00,2,1988982
2829,5.5,3.8,1.73,2,2016-03-01 00:00:00,2,1988983
2830,1.7,4.0,5.25,2,2016-03-01 00:00:00,1,1988984
2831,3.1,3.3,2.5,2,2016-03-01 00:00:00,2,1988985
2832,2.0,3.6,4.0,0,2016-03-02 00:00:00,1,1988986
2833,2.88,3.4,2.63,0,2016-03-02 00:00:00,3,1988987
2834,6.0,3.8,1.67,0,2016-03-02 00:00:00,1,1988988
2835,4.2,3.5,2.0,0,2016-03-02 00:00:00,1,1988989
2836,7.5,4.5,1.5,1,2016-03-05 00:00:00,1,1988990
2837,2.1,3.5,3.8,2,2016-03-06 00:00:00,1,1988991
2838,5.0,4.0,1.73,3,2016-03-05 00:00:00,2,1988992
2839,15.0,7.0,1.22,0,2016-03-05 00:00:00,4,1988993
2840,2.88,3.4,2.63,3,2016-03-05 00:00:00,1,1988994
2841,6.5,4.0,1.6,1,2016-03-05 00:00:00,1,1988995
2842,4.0,3.5,2.05,0,2016-03-05 00:00:00,1,1988996
2843,3.25,3.4,2.38,2,2016-03-05 00:00:00,2,1988997
2844,2.55,3.4,3.0,1,2016-03-05 00:00:00,0,1988998
2845,2.0,3.4,4.33,0,2016-03-06 00:00:00,1,1988999
2846,5.0,4.0,1.75,0,2015-08-24 00:00:00,0,1988730
2847,4.75,3.6,1.85,1,2015-08-22 00:00:00,2,1988731
2848,1.73,4.0,5.0,2,2015-08-23 00:00:00,0,1988732
2849,2.75,3.6,2.63,1,2015-08-22 00:00:00,1,1988733
2850,10.0,5.25,1.36,0,2015-08-22 00:00:00,0,1988734
2851,3.5,3.3,2.3,1,2015-08-22 00:00:00,1,1988735
2852,2.1,3.4,4.0,1,2015-08-22 00:00:00,1,1988736
2853,2.75,3.3,2.8,0,2015-08-23 00:00:00,0,1988737
2854,1.62,4.0,6.5,3,2015-08-23 00:00:00,2,1988738
2855,3.2,3.4,2.38,4,2015-08-22 00:00:00,3,1988739
2856,13.0,6.0,1.29,0,2016-04-21 00:00:00,2,1989000
2857,1.5,4.5,7.5,2,2016-03-13 00:00:00,0,1989001
2858,4.33,3.5,1.95,2,2016-03-12 00:00:00,3,1989002
2859,6.25,4.33,1.57,0,2016-03-14 00:00:00,1,1989003
2860,3.8,3.8,2.0,1,2016-05-11 00:00:00,1,1989004
2861,7.0,4.33,1.53,0,2016-04-20 00:00:00,2,1989005
2862,1.6,4.2,6.0,0,2016-03-12 00:00:00,0,1989006
2863,2.9,3.2,2.7,2,2016-03-12 00:00:00,1,1989007
2864,5.0,4.0,1.75,0,2016-05-11 00:00:00,3,1989008
2865,6.5,4.33,1.57,1,2016-04-20 00:00:00,3,1989009
2866,5.25,3.8,1.75,2,2016-03-19 00:00:00,2,1989010
2867,2.5,3.4,3.0,1,2016-03-19 00:00:00,0,1989011
2868,2.7,3.5,2.7,2,2016-03-19 00:00:00,0,1989012
2869,4.75,3.75,1.83,1,2016-03-20 00:00:00,0,1989013
2870,3.8,3.5,2.1,1,2016-03-20 00:00:00,1,1989014
2871,2.88,3.4,2.63,2,2016-03-20 00:00:00,3,1989015
2872,6.0,3.8,1.67,0,2016-03-19 00:00:00,1,1989016
2873,7.0,4.33,1.53,0,2016-03-20 00:00:00,3,1989017
2874,3.3,3.25,2.4,2,2016-03-19 00:00:00,1,1989018
2875,3.6,3.3,2.25,1,2016-03-19 00:00:00,0,1989019
2876,10.0,5.25,1.36,0,2016-04-02 00:00:00,4,1989020
2877,1.57,4.33,6.5,4,2016-04-02 00:00:00,0,1989021
2878,2.1,3.6,3.75,4,2016-04-02 00:00:00,0,1989022
2879,3.5,3.4,2.25,0,2016-04-03 00:00:00,1,1989023
2880,3.0,3.4,2.5,1,2016-04-02 00:00:00,1,1989024
2881,3.75,3.5,2.1,0,2016-04-03 00:00:00,1,1989025
2882,3.6,3.4,2.2,2,2016-04-02 00:00:00,3,1989026
2883,3.6,3.4,2.2,2,2016-04-02 00:00:00,2,1989027
2884,4.0,3.3,2.1,0,2016-04-02 00:00:00,0,1989028
2885,4.2,3.6,1.95,2,2016-04-02 00:00:00,2,1989029
2886,2.2,3.2,3.4,2,2016-04-09 00:00:00,1,1989030
2887,3.6,3.4,2.05,0,2016-04-09 00:00:00,1,1989031
2888,5.75,4.0,1.55,1,2016-04-10 00:00:00,4,1989032
2889,9.0,5.0,1.33,1,2016-04-09 00:00:00,2,1989033
2890,6.0,4.0,1.53,1,2016-04-09 00:00:00,3,1989034
2891,2.1,3.4,3.4,2,2016-04-10 00:00:00,0,1989035
2892,2.0,3.4,3.75,0,2016-04-09 00:00:00,1,1989036
2893,4.0,3.5,1.91,0,2016-04-10 00:00:00,3,1989037
2894,2.15,3.3,3.4,1,2016-04-09 00:00:00,1,1989038
2895,2.0,3.5,3.6,3,2016-04-09 00:00:00,3,1989039
2896,9.5,5.75,1.33,1,2016-04-17 00:00:00,1,1989040
2897,2.15,3.5,3.6,2,2016-04-17 00:00:00,1,1989041
2898,2.7,3.4,2.75,3,2016-04-16 00:00:00,0,1989042
2899,2.8,3.4,2.7,1,2016-04-16 00:00:00,1,1989043
2900,4.2,3.6,1.95,2,2016-04-17 00:00:00,2,1989044
2901,17.0,7.0,1.22,0,2016-04-16 00:00:00,1,1989045
2902,3.4,3.4,2.3,0,2016-04-16 00:00:00,3,1989046
2903,3.25,3.3,2.4,3,2016-04-16 00:00:00,0,1989047
2904,1.85,3.75,4.5,4,2016-04-18 00:00:00,0,1989048
2905,3.4,3.2,2.4,1,2016-04-16 00:00:00,0,1989049
2906,1.53,4.2,7.5,4,2016-04-23 00:00:00,2,1989050
2907,2.4,3.5,3.1,4,2016-04-23 00:00:00,1,1989051
2908,2.6,3.4,2.9,0,2016-04-13 00:00:00,0,1989052
2909,5.5,3.7,1.75,0,2016-04-24 00:00:00,4,1989053
2910,6.0,4.5,1.57,2,2016-04-23 00:00:00,2,1989054
2911,11.0,6.0,1.3,0,2016-04-23 00:00:00,4,1989055
2912,4.75,3.75,1.83,2,2016-05-11 00:00:00,4,1989056
2913,1.8,4.0,4.5,0,2016-04-24 00:00:00,0,1989057
2914,15.0,7.0,1.22,1,2016-04-25 00:00:00,1,1989058
2915,2.45,3.5,3.0,2,2016-05-10 00:00:00,3,1989059
2916,11.0,6.5,1.29,0,2016-04-30 00:00:00,1,1989060
2917,2.63,3.6,2.75,2,2016-05-02 00:00:00,2,1989061
2918,3.8,3.8,2.0,1,2016-04-30 00:00:00,2,1989062
2919,3.9,3.4,2.1,1,2016-05-01 00:00:00,1,1989063
2920,4.0,3.6,2.0,0,2016-04-30 00:00:00,1,1989064
2921,2.7,3.4,2.8,2,2016-05-01 00:00:00,4,1989065
2922,2.8,3.3,2.75,1,2016-04-30 00:00:00,1,1989066
2923,2.4,3.5,3.1,1,2016-05-01 00:00:00,3,1989067
2924,5.75,3.8,1.7,2,2016-04-30 00:00:00,3,1989068
2925,2.1,3.4,4.0,3,2016-04-30 00:00:00,0,1989069
2926,1.65,4.2,5.75,0,2016-05-07 00:00:00,0,1989070
2927,4.2,3.6,1.95,1,2016-05-07 00:00:00,1,1989071
2928,3.9,3.5,2.05,1,2016-05-07 00:00:00,2,1989072
2929,4.0,4.0,1.91,1,2016-05-07 00:00:00,3,1989073
2930,7.5,4.5,1.5,0,2016-05-08 00:00:00,2,1989074
2931,2.9,3.6,2.5,2,2016-05-08 00:00:00,2,1989075
2932,1.91,3.6,4.5,1,2016-05-07 00:00:00,0,1989076
2933,2.45,3.5,3.0,2,2016-05-07 00:00:00,3,1989077
2934,3.9,3.6,2.05,2,2016-05-08 00:00:00,1,1989078
2935,8.0,4.75,1.44,4,2016-05-07 00:00:00,1,1989079
2936,17.0,9.0,1.17,0,2016-05-15 00:00:00,4,1987597
2937,3.1,3.75,2.3,1,2016-05-15 00:00:00,1,1987598
2938,4.5,4.0,1.8,0,2016-05-15 00:00:00,3,1987599
2939,5.25,4.2,1.67,1,2016-05-17 00:00:00,3,1987600
2940,1.8,4.0,4.5,1,2016-05-15 00:00:00,5,1987601
2941,9.0,5.5,1.36,1,2016-05-15 00:00:00,4,1987602
2942,2.15,3.6,3.5,1,2016-05-15 00:00:00,2,1987603
2943,1.53,4.75,6.0,1,2016-05-15 00:00:00,1,1987604
2944,3.7,3.75,2.05,2,2016-05-15 00:00:00,2,1987605
2945,3.0,3.6,2.4,1,2016-05-15 00:00:00,1,1987606
2946,4.75,3.5,1.91,2,2015-08-29 00:00:00,2,1988740
2947,3.4,3.6,2.2,1,2015-08-29 00:00:00,1,1988741
2948,11.0,5.0,1.36,2,2015-08-29 00:00:00,1,1988742
2949,9.0,5.5,1.36,3,2015-08-29 00:00:00,0,1988743
2950,15.0,8.0,1.2,0,2015-08-29 00:00:00,2,1988744
2951,1.62,4.2,6.0,1,2015-08-29 00:00:00,0,1988745
2952,4.0,3.5,2.05,0,2015-08-30 00:00:00,3,1988746
2953,4.5,3.4,1.95,1,2015-08-29 00:00:00,0,1988747
2954,2.25,3.3,3.6,1,2015-08-30 00:00:00,2,1988748
2955,4.2,3.5,2.0,0,2015-08-29 00:00:00,0,1988749
2956,12.0,6.0,1.29,0,2015-09-12 00:00:00,2,1988750
2957,1.67,4.2,5.5,1,2015-09-12 00:00:00,0,1988751
2958,2.0,3.6,4.0,1,2015-09-12 00:00:00,3,1988752
2959,4.33,3.75,1.91,2,2015-09-13 00:00:00,3,1988753
2960,4.33,3.4,2.0,1,2015-09-12 00:00:00,3,1988754
2961,3.2,3.4,2.4,1,2015-09-12 00:00:00,3,1988755
2962,1.95,3.6,4.33,1,2015-09-13 00:00:00,0,1988756
2963,2.75,3.4,2.75,0,2015-09-12 00:00:00,1,1988757
2964,2.5,3.2,3.2,0,2015-09-12 00:00:00,0,1988758
2965,3.4,3.5,2.25,0,2015-09-14 00:00:00,2,1988759
2966,3.5,3.25,2.3,1,2015-09-19 00:00:00,0,1988760
2967,5.5,4.0,1.7,0,2015-09-19 00:00:00,2,1988761
2968,3.0,3.5,2.45,0,2015-09-19 00:00:00,2,1988762
2969,5.75,4.0,1.67,1,2015-09-20 00:00:00,1,1988763
2970,11.0,6.5,1.29,2,2015-09-19 00:00:00,1,1988764
2971,3.1,3.3,2.5,2,2015-09-19 00:00:00,1,1988765
2972,2.5,3.3,3.1,3,2015-09-20 00:00:00,2,1988766
2973,3.0,3.4,2.5,2,2015-09-19 00:00:00,2,1988767
2974,3.4,3.4,2.3,0,2015-09-19 00:00:00,0,1988768
2975,4.0,3.6,2.0,0,2015-09-20 00:00:00,1,1988769
2976,1.8,4.0,4.5,5,2015-09-26 00:00:00,2,1988770
2977,7.0,4.33,1.53,2,2015-09-26 00:00:00,3,1988771
2978,16.0,7.5,1.2,0,2015-09-26 00:00:00,3,1988772
2979,1.62,4.2,6.0,2,2015-09-26 00:00:00,2,1988773
2980,4.2,3.4,2.05,1,2015-09-26 00:00:00,3,1988774
2981,3.0,3.3,2.55,1,2015-09-26 00:00:00,2,1988775
2982,1.91,3.8,4.2,1,2015-09-26 00:00:00,4,1988776
2983,3.1,3.3,2.5,1,2015-09-27 00:00:00,0,1988777
2984,2.5,3.3,3.1,3,2015-09-28 00:00:00,2,1988778
2985,3.4,3.5,2.25,2,2015-09-26 00:00:00,2,1988779
2986,3.8,3.8,2.0,0,2015-10-04 00:00:00,3,1988780
2987,3.1,3.3,2.5,1,2015-10-03 00:00:00,0,1988781
2988,3.8,3.5,2.1,1,2015-10-03 00:00:00,1,1988782
2989,4.8,3.7,1.83,3,2015-10-03 00:00:00,1,1988783
2990,5.0,3.6,1.83,0,2015-10-03 00:00:00,2,1988784
2991,2.8,3.4,2.7,1,2015-10-04 00:00:00,1,1988785
2992,13.0,7.0,1.25,1,2015-10-03 00:00:00,6,1988786
2993,3.3,3.5,2.3,2,2015-10-03 00:00:00,1,1988787
2994,2.4,3.4,3.2,2,2015-10-03 00:00:00,2,1988788
2995,2.8,3.25,2.75,2,2015-10-04 00:00:00,2,1988789
2996,10.0,5.75,1.33,0,2015-10-17 00:00:00,2,1988790
2997,4.0,3.6,2.0,3,2015-10-17 00:00:00,1,1988791
2998,2.38,3.4,3.25,3,2015-10-17 00:00:00,0,1988792
2999,10.0,5.75,1.33,1,2015-10-17 00:00:00,5,1988793
3000,2.88,3.4,2.6,2,2015-10-18 00:00:00,6,1988794
3001,5.0,4.0,1.75,2,2015-10-17 00:00:00,2,1988795
3002,4.2,3.4,2.05,1,2015-10-19 00:00:00,0,1988796
3003,3.0,3.5,2.5,0,2015-10-17 00:00:00,0,1988797
3004,1.62,4.2,6.0,3,2015-10-17 00:00:00,0,1988798
3005,4.2,3.4,2.05,0,2015-10-17 00:00:00,1,1988799
